config_id,node_id,highlight_reason,n_members,degree,component_id,mean_imputation_fraction,physically_derived_fraction,candidate_population_top,radius_class_top,orbit_class_top,thermal_class_top,mean_pl_rade,mean_pl_bmasse,mean_pl_dens,mean_pl_orbper,mean_pl_orbsmax,mean_pl_insol,mean_pl_eqt,example_pl_names,interpretation_text,caution_text
joint_no_density_pca2_cubes10_overlap0p35,cube25_cluster0,cycle_component_node;extreme_large_radius;reliable_node,4,3,0,0.0,0.0,hot_jupiter_candidate,jovian_size,short_period,very_hot,18.466056700000006,408.40117299750005,0.4315959275082255,5.12934046,0.06658999999999993,1544.1349999999998,1788.0,"[""KELT-12 b"", ""Kepler-433 b"", ""TOI-640 b"", ""WASP-187 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube30_cluster1,cycle_component_node;risky_node,4,3,0,0.08333333333333333,0.0,warm_or_cool_giant_candidate,jovian_size,intermediate_period,warm,12.98505626559699,1170.220958475116,2.8159432274941834,16.00492110075,0.1256475,39.8381,659.65,"[""HD 7924 c"", ""Kepler-487 b"", ""TOI-3362 b"", ""TOI-4515 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube15_cluster1,reliable_node,4,1,0,0.0,0.08333333333333333,unknown_mixed,neptune_or_sub_jovian_size,short_period,very_hot,6.043825977500001,29.526175000000002,0.7414834221478761,5.107819406275,0.0616490480712883,1267.6992500000001,1672.5,"[""K2-39 b"", ""Kepler-1004 b"", ""TOI-1291 b"", ""TOI-2719 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube26_cluster1,risky_node,4,1,4,0.25,0.0,sub_neptune_candidate,sub_neptune_size,intermediate_period,cool,2.515,6.9174999999999995,2.4252930153304106,45.245374999999996,0.17223499999999997,0.6718300026686348,13.491935587733451,"[""55 Cnc B c"", ""GJ 3293 d"", ""GJ 3998 d"", ""GJ 682 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube27_cluster1,risky_node,4,1,4,0.25,0.0,sub_neptune_candidate,sub_neptune_size,intermediate_period,cool,2.515,6.9174999999999995,2.4252930153304106,45.245374999999996,0.17223499999999997,0.6718300026686348,13.491935587733451,"[""55 Cnc B c"", ""GJ 3293 d"", ""GJ 3998 d"", ""GJ 682 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube61_cluster1,extreme_orbital_period;risky_node,4,1,8,0.5,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,12.319200000000002,4123.665417825001,12.739894276693722,4952648.633640527,743.2500000000002,0.001150815857516825,0.0,"[""HN Peg b"", ""KOINTREAU-1 b"", ""USco CTIO 108 b"", ""WISPIT 1 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube62_cluster0,risky_node,4,1,7,0.5,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,13.235240000000003,4592.5165152,11.877173393896781,831010.3859949739,217.1000000000001,0.0063108032107528755,0.0,"[""2MASS J02192210-3925225 b"", ""AB Pic b"", ""ROXs 12 b"", ""mu2 Sco b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube68_cluster0,extreme_orbital_period;risky_node,4,1,8,0.5,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,12.319200000000002,4123.665417825001,12.739894276693722,4952648.633640527,743.2500000000002,0.001150815857516825,0.0,"[""HN Peg b"", ""KOINTREAU-1 b"", ""USco CTIO 108 b"", ""WISPIT 1 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube5_cluster2,extreme_insolation;reliable_node,4,0,1,0.0,0.0,sub_neptune_candidate,sub_neptune_size,short_period,very_hot,1.5365000000000002,4.56,6.548718909572642,0.5689512069999999,0.013192499999999925,5191.8499999999985,2373.0,"[""EPIC 220674823 b"", ""HD 80653 b"", ""Kepler-990 c"", ""TOI-561 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube28_cluster1,risky_node,4,0,5,0.16666666666666666,0.0,warm_or_cool_giant_candidate,jovian_size,intermediate_period,warm,11.8867227225,183.15740817250003,0.6380447991163978,30.229221129999996,0.14222249999999997,2.4195382031549593,347.8722327405751,"[""GJ 1148 b"", ""GJ 876 c"", ""K2-419 A b"", ""TOI-1899 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube13_cluster1,extreme_density;reliable_node,3,1,2,0.0,0.0,sub_neptune_candidate,sub_neptune_size,short_period,hot,2.736666666666667,482.2433333333334,145.6637812112809,6.007158,0.06570333333333324,275.60609999999997,1065.73,"[""HIP 94235 b"", ""Kepler-203 c"", ""TOI-251 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube22_cluster1,extreme_density;reliable_node,3,1,2,0.0,0.0,sub_neptune_candidate,sub_neptune_size,short_period,hot,2.736666666666667,482.2433333333334,145.6637812112809,6.007158,0.06570333333333324,275.60609999999997,1065.73,"[""HIP 94235 b"", ""Kepler-203 c"", ""TOI-251 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube19_cluster1,extreme_small_radius,3,0,3,0.05555555555555555,0.0,rocky_candidate,rocky_size,short_period,cool,0.7056666666666667,0.2803333333333333,4.271995785008759,5.303933000000001,0.029726666666666634,1.6959389436194223,302.73333333333335,"[""Barnard e"", ""Proxima Cen d"", ""TRAPPIST-1 d""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_pca2_cubes10_overlap0p35,cube24_cluster0,central_node;cycle_component_node;large_node;reliable_node,2384,8,1,0.03385666347075743,0.15544103547459254,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,2.149514312970023,6.503378751233221,3.553683101945176,16.718224551306502,0.1144922809555998,96.80467904788705,717.6058753706924,"[""55 Cnc B b"", ""61 Vir b"", ""AU Mic c"", ""BD+20 594 b"", ""CD Cet b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_pca2_cubes10_overlap0p35,cube23_cluster0,central_node;cycle_component_node;large_node;reliable_node,1643,9,1,0.05390835579514824,0.15642118076688982,sub_neptune_candidate,sub_neptune_size,intermediate_period,hot,4.004667649332752,101.64745959444922,2.092889205488477,16.407770133719698,0.1165980610124019,140.61217008790666,825.6366989175906,"[""61 Vir b"", ""61 Vir c"", ""AU Mic b"", ""AU Mic e"", ""BD-06 1339 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_pca2_cubes10_overlap0p35,cube15_cluster0,central_node;cycle_component_node;large_node;reliable_node,1445,9,1,0.0324270884824518,0.15847750865051902,sub_neptune_candidate,rocky_size,short_period,hot,1.6833531964549753,4.0942629138784445,4.4417615591701605,5.110435783177917,0.053888335405605385,402.6216096340099,1021.5098037820163,"[""61 Vir b"", ""CD Cet b"", ""CoRoT-7 b"", ""DMPP-1 e"", ""DMPP-3 A b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_pca2_cubes10_overlap0p35,cube14_cluster0,cycle_component_node;large_node;reliable_node,941,7,1,0.042204341885532105,0.15925307423713372,sub_neptune_candidate,sub_neptune_size,short_period,hot,3.504567786623577,95.3598567182093,2.7444654382079987,5.114649223712391,0.05598622711599726,527.8258343656414,1137.6118057584226,"[""61 Vir b"", ""BD+05 4868 A b"", ""BD-06 1339 b"", ""CoRoT-17 b"", ""CoRoT-23 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_pca2_cubes10_overlap0p35,cube32_cluster1,central_node;cycle_component_node;large_node;reliable_node,806,8,1,0.04182913860333214,0.14657922722438851,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,2.6214258836898052,9.043988963618562,2.7406242086603543,73.26576615405625,0.29746673607104773,14.851767678954456,454.0789139662682,"[""55 Cnc B c"", ""AU Mic c"", ""BD+20 594 b"", ""BD-11 4672 c"", ""EPIC 201238110 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_pca2_cubes10_overlap0p35,cube31_cluster0,central_node;cycle_component_node;large_node,797,12,1,0.1292346298619824,0.14590428392184981,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,6.797340576196166,459.2692214738879,2.2704470831168675,162.42316776494397,0.5425855813039809,16.53329261110318,598.8161672683567,"[""11 Com b"", ""11 UMi b"", ""14 And b"", ""17 Sco b"", ""18 Del b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_pca2_cubes10_overlap0p35,cube25_cluster0,cycle_component_node;reliable_node,606,5,1,0.033003300330033,0.15228665723715226,super_earth_candidate,rocky_size,short_period,warm,1.3982042930528051,4.585883851864686,5.8993015669675355,13.79121882518647,0.09084075499933555,57.690940425494304,589.9489359878938,"[""55 Cnc B b"", ""AU Mic d"", ""BD+20 594 b"", ""Barnard b"", ""Barnard c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_pca2_cubes10_overlap0p35,cube22_cluster0,central_node;cycle_component_node;reliable_node,594,8,1,0.07527657527657526,0.14454064454064453,hot_jupiter_candidate,jovian_size,short_period,hot,10.243488476168348,303.43025783988304,1.007194156568056,11.407777340292382,0.09056055510571917,300.7993740175652,1060.0789150903338,"[""24 Boo b"", ""55 Cnc b"", ""55 Cnc c"", ""AU Mic b"", ""BD-06 1339 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_pca2_cubes10_overlap0p35,cube40_cluster0,central_node;cycle_component_node;risky_node,588,11,1,0.29397473275024294,0.14382896015549076,warm_or_cool_giant_candidate,jovian_size,long_period,warm,11.577365237805283,1062.4303044677074,2.9621353584738284,1194.8526514748655,2.172554758732534,3.065295925081039,526.9842492006424,"[""11 Com b"", ""11 UMi b"", ""14 Her b"", ""16 Cyg B b"", ""17 Sco b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_pca2_cubes10_overlap0p35,cube13_cluster0,cycle_component_node;reliable_node,516,7,1,0.04706533776301218,0.1461794019933555,hot_jupiter_candidate,jovian_size,short_period,hot,11.01452124369875,377.30823356196856,1.1642178879263523,3.9816284269243805,0.04885471184633399,661.3208415432306,1309.9757291957264,"[""BD-06 1339 b"", ""BD-08 2823 b"", ""BD-10 3166 b"", ""CoRoT-11 b"", ""CoRoT-13 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_pca2_cubes10_overlap0p35,cube12_cluster0,cycle_component_node;reliable_node,416,7,1,0.031593406593406585,0.14800824175824176,hot_jupiter_candidate,jovian_size,short_period,very_hot,14.52710428983173,289.5456467266587,0.49136181960944536,3.7126972889045913,0.048685237755444706,1214.7023525119316,1545.939588467535,"[""51 Peg b"", ""BD-10 3166 b"", ""CoRoT-1 b"", ""CoRoT-11 b"", ""CoRoT-12 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_pca2_cubes10_overlap0p35,cube39_cluster0,cycle_component_node;risky_node,384,7,1,0.316220238095238,0.14508928571428573,warm_or_cool_giant_candidate,jovian_size,long_period,warm,12.846819129177886,344.8911092202865,0.8239071211875064,976.6487299368886,1.915517769254322,3.303323387989822,524.4707378505263,"[""16 Cyg B b"", ""24 Sex b"", ""24 Sex c"", ""47 UMa c"", ""55 Cnc f""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_pca2_cubes10_overlap0p35,cube16_cluster0,cycle_component_node;reliable_node,362,6,1,0.03788476716653512,0.1574585635359116,super_earth_candidate,rocky_size,short_period,warm,1.179894567679558,2.580995159585635,5.925334317746295,4.8693041683314915,0.047691663137619404,135.54802115548694,781.7859704875103,"[""Barnard b"", ""Barnard c"", ""Barnard d"", ""CD Cet b"", ""EPIC 201497682 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_pca2_cubes10_overlap0p35,cube30_cluster0,central_node;cycle_component_node;risky_node,352,9,1,0.2321428571428571,0.14488636363636362,warm_or_cool_giant_candidate,jovian_size,long_period,warm,11.654935698364511,296.7863021648864,0.8231241787579425,238.42405605298006,0.7424081893372242,15.819421722522206,674.9270726892239,"[""14 And b"", ""24 Boo b"", ""24 Sex b"", ""55 Cnc b"", ""55 Cnc c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_pca2_cubes10_overlap0p35,cube21_cluster0,cycle_component_node;reliable_node,260,7,1,0.06538461538461539,0.14835164835164835,hot_jupiter_candidate,jovian_size,short_period,hot,13.630193405346153,195.44045338003846,0.4059857619296104,6.900816255158532,0.06829360659155434,562.9026932269719,1299.205202676646,"[""51 Peg b"", ""BD-10 3166 b"", ""CoRoT-12 b"", ""CoRoT-16 b"", ""CoRoT-25 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_pca2_cubes10_overlap0p35,cube48_cluster0,central_node;cycle_component_node;risky_node,199,8,1,0.31083991385498916,0.1407035175879397,warm_or_cool_giant_candidate,jovian_size,long_period,cool,12.923543604070225,1114.1442630534673,2.815620749393708,4284.144694920338,4.971810699961016,0.44098624208400383,289.98457430307514,"[""14 Her b"", ""2MASS J04414489+2301513 b"", ""47 UMa d"", ""55 Cnc d"", ""AT2021ueyL b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
